LAT,LON,YEAR,MO,DY,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS
39.75,32.75,2019,01,03,              0.58,-999,              2.28,              6.37,   -0.00
39.75,32.75,2019,01,04,              0.68,-999,              2.71,              6.12,   -1.69
39.75,32.75,2019,01,05,              0.25,-999,              0.98,              6.25,   -2.24
39.75,32.75,2019,01,06,              0.13,-999,              0.53,              5.96,   -4.84
39.75,32.75,2019,01,07,              0.17,-999,              0.70,              5.65,   -7.16
39.75,32.75,2019,01,08,              0.18,-999,              0.72,              5.89,   -7.48
39.75,32.75,2019,01,09,              0.43,              2.88,              1.74,              4.35,  -11.49
39.75,32.75,2019,01,10,              0.21,-999,              0.85,              5.61,   -6.05
39.75,32.75,2019,01,11,              0.38,-999,              1.56,              6.53,   -0.49
39.75,32.75,2019,01,12,              0.50,-999,              2.08,              6.96,    0.39
39.75,32.75,2019,01,13,              0.27,-999,              1.13,              6.99,   -1.42
39.75,32.75,2019,01,14,              0.33,-999,              1.38,              6.98,   -0.94
39.75,32.75,2019,01,15,              0.15,-999,              0.64,              6.99,    0.40
39.75,32.75,2019,01,16,              0.28,-999,              1.21,              5.64,   -6.18
39.75,32.75,2019,01,17,              0.54,-999,              2.33,              5.52,   -6.23
39.75,32.75,2019,01,18,              0.67,-999,              2.92,              5.51,   -5.23
39.75,32.75,2019,01,19,              0.50,-999,              2.22,              6.26,   -2.80
39.75,32.75,2019,01,20,              0.67,-999,              2.97,              6.17,   -0.80
39.75,32.75,2019,01,21,              0.29,-999,              1.30,              6.72,   -0.32
39.75,32.75,2019,01,22,              0.36,-999,              1.64,              6.74,   -1.06
39.75,32.75,2019,01,23,              0.68,              3.12,              3.12,              6.32,    0.33
39.75,32.75,2019,01,24,              0.29,-999,              1.36,              6.94,    0.87
39.75,32.75,2019,01,25,              0.43,-999,              2.01,              6.87,    1.51
39.75,32.75,2019,01,26,              0.14,-999,              0.67,              7.08,    2.37
39.75,32.75,2019,01,27,              0.40,-999,              1.91,              6.62,    0.89
39.75,32.75,2019,01,28,              0.69,-999,              3.35,              5.75,    0.92
39.75,32.75,2019,01,29,              0.69,-999,              3.35,              6.29,    1.09
39.75,32.75,2019,01,30,              0.50,-999,              2.45,              6.98,    2.84
39.75,32.75,2019,01,31,              0.59,-999,              2.96,              6.91,    2.95
39.75,32.75,2019,02,01,              0.39,-999,              1.98,              6.25,    0.47
39.75,32.75,2019,02,02,              0.68,              3.47,              3.47,              5.55,    0.91
39.75,32.75,2019,02,03,              0.68,              3.48,              3.48,              6.19,    1.94
39.75,32.75,2019,02,04,              0.68,-999,              3.54,              5.88,    2.47
39.75,32.75,2019,02,05,              0.69,              3.63,              3.63,              5.84,    3.48
39.75,32.75,2019,02,06,              0.20,-999,              1.06,              7.37,    4.61
39.75,32.75,2019,02,07,              0.34,-999,              1.80,              7.51,    3.89
39.75,32.75,2019,02,08,              0.27,-999,              1.47,              7.37,    3.26
39.75,32.75,2019,02,09,              0.22,-999,              1.20,              6.94,    2.23
39.75,32.75,2019,02,10,              0.31,-999,              1.70,              6.81,    1.42
39.75,32.75,2019,02,11,              0.70,              3.96,              3.93,              5.56,    1.11
39.75,32.75,2019,02,12,              0.70,              3.99,              3.94,              6.09,    2.47
39.75,32.75,2019,02,13,              0.42,-999,              2.41,              7.07,    3.15
39.75,32.75,2019,02,14,              0.35,-999,              2.01,              7.02,    2.01
39.75,32.75,2019,02,15,              0.29,-999,              1.70,              7.11,    0.87
39.75,32.75,2019,02,16,              0.45,-999,              2.65,              6.49,   -0.12
39.75,32.75,2019,02,17,              0.71,              4.22,              4.21,              5.47,    0.60
39.75,32.75,2019,02,18,              0.71,              4.28,              4.28,              5.50,    1.80
39.75,32.75,2019,02,19,              0.70,              4.31,              4.27,              5.82,    1.95
39.75,32.75,2019,02,20,              0.72,              4.40,              4.40,              5.59,    2.51
39.75,32.75,2019,02,21,              0.71,              4.43,              4.42,              5.66,    2.52
39.75,32.75,2019,02,22,              0.70,              4.47,              4.38,              5.83,    2.08
39.75,32.75,2019,02,23,              0.44,-999,              2.75,              7.13,    2.24
39.75,32.75,2019,02,24,              0.28,-999,              1.76,              7.24,    3.54
39.75,32.75,2019,02,25,              0.50,-999,              3.21,              6.99,    3.27
39.75,32.75,2019,02,26,              0.56,-999,              3.63,              6.61,    3.09
39.75,32.75,2019,02,27,              0.38,-999,              2.49,              6.22,   -0.71
39.75,32.75,2019,02,28,              0.57,-999,              3.81,              5.78,   -1.66
39.75,32.75,2019,03,01,              0.70,              4.71,              4.71,              5.47,    1.39
39.75,32.75,2019,03,02,              0.59,-999,              3.99,              6.41,    3.09
39.75,32.75,2019,03,03,              0.60,-999,              4.13,              6.32,    2.98
39.75,32.75,2019,03,04,              0.68,-999,              4.70,              5.91,    2.93
39.75,32.75,2019,03,05,              0.68,              4.87,              4.75,              6.06,    4.04
39.75,32.75,2019,03,06,              0.49,-999,              3.49,              6.86,    5.42
39.75,32.75,2019,03,07,              0.72,              5.14,              5.13,              5.54,    4.09
39.75,32.75,2019,03,08,              0.71,              5.15,              5.15,              5.48,    3.87
39.75,32.75,2019,03,09,              0.64,-999,              4.66,              6.50,    5.74
39.75,32.75,2019,03,10,              0.69,              5.14,              5.12,              6.27,    7.07
39.75,32.75,2019,03,11,              0.68,              5.20,              5.08,              6.47,    7.45
39.75,32.75,2019,03,12,              0.29,-999,              2.17,              7.17,    7.43
39.75,32.75,2019,03,13,              0.50,-999,              3.83,              6.99,    6.77
39.75,32.75,2019,03,14,              0.67,              5.35,              5.10,              6.58,    6.47
39.75,32.75,2019,03,15,              0.34,-999,              2.64,              7.22,    5.73
39.75,32.75,2019,03,16,              0.31,-999,              2.41,              7.04,    3.23
39.75,32.75,2019,03,17,              0.36,-999,              2.82,              7.00,    4.50
39.75,32.75,2019,03,18,              0.70,              5.60,              5.58,              5.96,    6.32
39.75,32.75,2019,03,19,              0.70,              5.67,              5.64,              6.16,    8.31
39.75,32.75,2019,03,20,              0.70,              5.69,              5.66,              6.26,    9.18
39.75,32.75,2019,03,21,              0.71,              5.78,              5.75,              5.91,    6.40
39.75,32.75,2019,03,22,              0.69,-999,              5.68,              5.85,    5.50
39.75,32.75,2019,03,23,              0.71,              5.90,              5.87,              5.94,    5.11
39.75,32.75,2019,03,24,              0.56,-999,              4.69,              5.59,    0.48
39.75,32.75,2019,03,25,              0.73,              6.13,              6.11,              5.38,    2.64
39.75,32.75,2019,03,26,              0.73,              6.23,              6.20,              5.54,    5.63
39.75,32.75,2019,03,27,              0.68,-999,              5.82,              6.45,    7.30
39.75,32.75,2019,03,28,              0.60,-999,              5.21,              6.42,    5.27
39.75,32.75,2019,03,29,              0.56,-999,              4.89,              6.47,    2.39
39.75,32.75,2019,03,30,              0.60,              6.33,              5.23,              5.98,    1.37
39.75,32.75,2019,03,31,              0.42,-999,              3.70,              6.86,    2.90
39.75,32.75,2019,04,01,              0.48,-999,              4.25,              7.29,    7.17
39.75,32.75,2019,04,02,              0.53,-999,              4.75,              6.92,    6.77
39.75,32.75,2019,04,03,              0.52,-999,              4.65,              6.55,    6.20
39.75,32.75,2019,04,04,              0.58,              6.27,              5.21,              6.46,    7.72
39.75,32.75,2019,04,05,              0.58,              6.27,              5.30,              6.55,    8.37
39.75,32.75,2019,04,06,              0.57,              6.31,              5.17,              7.00,    9.76
39.75,32.75,2019,04,07,              0.40,-999,              3.70,              7.96,    9.95
39.75,32.75,2019,04,08,              0.56,-999,              5.18,              7.43,   11.62
